,sim,lda,freq,lda_log_freq_1,corpus,n_comp,size,delta,delta_max
7632,3,0.43191,0.40178,0.42136,en_combination,4,8192,0.019579999999999986,0.03012999999999999
7633,3,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7634,4,0.43191,0.40178,0.17948,en_combination,4,16,-0.22230000000000003,0.03012999999999999
7635,4,0.43191,0.40178,0.41584,en_combination,4,32,0.014059999999999961,0.03012999999999999
7636,4,0.43191,0.40178,0.38453,en_combination,4,64,-0.017250000000000043,0.03012999999999999
7637,4,0.43191,0.40178,0.40266,en_combination,4,128,0.0008799999999999919,0.03012999999999999
7638,4,0.43191,0.40178,0.39911,en_combination,4,256,-0.0026700000000000057,0.03012999999999999
7639,4,0.43191,0.40178,0.40972,en_combination,4,512,0.007939999999999947,0.03012999999999999
7640,4,0.43191,0.40178,0.41079,en_combination,4,1024,0.009009999999999962,0.03012999999999999
7641,4,0.43191,0.40178,0.41797,en_combination,4,2048,0.016189999999999982,0.03012999999999999
7642,4,0.43191,0.40178,0.42305,en_combination,4,4096,0.021269999999999956,0.03012999999999999
7643,4,0.43191,0.40178,0.4226,en_combination,4,8192,0.02081999999999995,0.03012999999999999
7644,4,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7645,5,0.43191,0.40178,0.36336,en_combination,4,16,-0.03842000000000001,0.03012999999999999
7646,5,0.43191,0.40178,0.43034,en_combination,4,32,0.028559999999999974,0.03012999999999999
7647,5,0.43191,0.40178,0.41851,en_combination,4,64,0.016729999999999967,0.03012999999999999
7648,5,0.43191,0.40178,0.40762,en_combination,4,128,0.005839999999999956,0.03012999999999999
7649,5,0.43191,0.40178,0.42023,en_combination,4,256,0.018449999999999966,0.03012999999999999
7650,5,0.43191,0.40178,0.41343,en_combination,4,512,0.011649999999999994,0.03012999999999999
7651,5,0.43191,0.40178,0.41952,en_combination,4,1024,0.017739999999999978,0.03012999999999999
7652,5,0.43191,0.40178,0.41854,en_combination,4,2048,0.016759999999999997,0.03012999999999999
7653,5,0.43191,0.40178,0.42163,en_combination,4,4096,0.01984999999999998,0.03012999999999999
7654,5,0.43191,0.40178,0.4203,en_combination,4,8192,0.01851999999999998,0.03012999999999999
7655,5,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7656,6,0.43191,0.40178,0.3491,en_combination,4,16,-0.052680000000000005,0.03012999999999999
7657,6,0.43191,0.40178,0.41449,en_combination,4,32,0.012709999999999999,0.03012999999999999
7658,6,0.43191,0.40178,0.39899,en_combination,4,64,-0.0027900000000000147,0.03012999999999999
7659,6,0.43191,0.40178,0.41992,en_combination,4,128,0.01813999999999999,0.03012999999999999
7660,6,0.43191,0.40178,0.41154,en_combination,4,256,0.009759999999999991,0.03012999999999999
7661,6,0.43191,0.40178,0.41592,en_combination,4,512,0.014139999999999986,0.03012999999999999
7662,6,0.43191,0.40178,0.42293,en_combination,4,1024,0.021149999999999947,0.03012999999999999
7663,6,0.43191,0.40178,0.42271,en_combination,4,2048,0.02092999999999995,0.03012999999999999
7664,6,0.43191,0.40178,0.42163,en_combination,4,4096,0.01984999999999998,0.03012999999999999
7665,6,0.43191,0.40178,0.41893,en_combination,4,8192,0.01715,0.03012999999999999
7666,6,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7667,7,0.43191,0.40178,0.39105,en_combination,4,16,-0.010730000000000017,0.03012999999999999
7668,7,0.43191,0.40178,0.36095,en_combination,4,32,-0.04083000000000003,0.03012999999999999
7669,7,0.43191,0.40178,0.39574,en_combination,4,64,-0.006040000000000045,0.03012999999999999
7670,7,0.43191,0.40178,0.42446,en_combination,4,128,0.022679999999999978,0.03012999999999999
7671,7,0.43191,0.40178,0.42539,en_combination,4,256,0.023609999999999964,0.03012999999999999
7672,7,0.43191,0.40178,0.426,en_combination,4,512,0.024219999999999964,0.03012999999999999
7673,7,0.43191,0.40178,0.41267,en_combination,4,1024,0.010889999999999955,0.03012999999999999
7674,7,0.43191,0.40178,0.41646,en_combination,4,2048,0.01467999999999997,0.03012999999999999
7675,7,0.43191,0.40178,0.42098,en_combination,4,4096,0.019199999999999995,0.03012999999999999
7676,7,0.43191,0.40178,0.42193,en_combination,4,8192,0.02015,0.03012999999999999
7677,7,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7678,8,0.43191,0.40178,0.31661,en_combination,4,16,-0.08517000000000002,0.03012999999999999
7679,8,0.43191,0.40178,0.40352,en_combination,4,32,0.0017399999999999638,0.03012999999999999
7680,8,0.43191,0.40178,0.41957,en_combination,4,64,0.017789999999999973,0.03012999999999999
7681,8,0.43191,0.40178,0.42648,en_combination,4,128,0.0247,0.03012999999999999
7682,8,0.43191,0.40178,0.41508,en_combination,4,256,0.013299999999999979,0.03012999999999999
7683,8,0.43191,0.40178,0.42541,en_combination,4,512,0.023629999999999984,0.03012999999999999
7684,8,0.43191,0.40178,0.422,en_combination,4,1024,0.02021999999999996,0.03012999999999999
7685,8,0.43191,0.40178,0.41917,en_combination,4,2048,0.01738999999999996,0.03012999999999999
7686,8,0.43191,0.40178,0.42216,en_combination,4,4096,0.020379999999999954,0.03012999999999999
7687,8,0.43191,0.40178,0.42087,en_combination,4,8192,0.019089999999999996,0.03012999999999999
7688,8,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7689,9,0.43191,0.40178,0.26721,en_combination,4,16,-0.13457000000000002,0.03012999999999999
7690,9,0.43191,0.40178,0.37743,en_combination,4,32,-0.02435000000000004,0.03012999999999999
7691,9,0.43191,0.40178,0.41644,en_combination,4,64,0.01465999999999995,0.03012999999999999
7692,9,0.43191,0.40178,0.41722,en_combination,4,128,0.015439999999999954,0.03012999999999999
7693,9,0.43191,0.40178,0.40263,en_combination,4,256,0.0008499999999999619,0.03012999999999999
7694,9,0.43191,0.40178,0.41809,en_combination,4,512,0.01630999999999999,0.03012999999999999
7695,9,0.43191,0.40178,0.41464,en_combination,4,1024,0.012859999999999983,0.03012999999999999
7696,9,0.43191,0.40178,0.4253,en_combination,4,2048,0.023519999999999985,0.03012999999999999
7697,9,0.43191,0.40178,0.41841,en_combination,4,4096,0.016629999999999978,0.03012999999999999
7698,9,0.43191,0.40178,0.42172,en_combination,4,8192,0.019939999999999958,0.03012999999999999
7699,9,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7700,10,0.43191,0.40178,0.37107,en_combination,4,16,-0.030710000000000015,0.03012999999999999
7701,10,0.43191,0.40178,0.37231,en_combination,4,32,-0.02947000000000005,0.03012999999999999
7702,10,0.43191,0.40178,0.41709,en_combination,4,64,0.01530999999999999,0.03012999999999999
7703,10,0.43191,0.40178,0.39806,en_combination,4,128,-0.003720000000000001,0.03012999999999999
7704,10,0.43191,0.40178,0.41294,en_combination,4,256,0.011159999999999948,0.03012999999999999
7705,10,0.43191,0.40178,0.421,en_combination,4,512,0.01921999999999996,0.03012999999999999
7706,10,0.43191,0.40178,0.4144,en_combination,4,1024,0.012619999999999965,0.03012999999999999
7707,10,0.43191,0.40178,0.42121,en_combination,4,2048,0.019429999999999947,0.03012999999999999
7708,10,0.43191,0.40178,0.41763,en_combination,4,4096,0.015849999999999975,0.03012999999999999
7709,10,0.43191,0.40178,0.41979,en_combination,4,8192,0.01800999999999997,0.03012999999999999
7710,10,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7711,11,0.43191,0.40178,0.34495,en_combination,4,16,-0.05683000000000005,0.03012999999999999
7712,11,0.43191,0.40178,0.26889,en_combination,4,32,-0.13289,0.03012999999999999
7713,11,0.43191,0.40178,0.41927,en_combination,4,64,0.01748999999999995,0.03012999999999999
7714,11,0.43191,0.40178,0.4056,en_combination,4,128,0.00381999999999999,0.03012999999999999
7715,11,0.43191,0.40178,0.42977,en_combination,4,256,0.02798999999999996,0.03012999999999999
7716,11,0.43191,0.40178,0.41487,en_combination,4,512,0.01308999999999999,0.03012999999999999
7717,11,0.43191,0.40178,0.41927,en_combination,4,1024,0.01748999999999995,0.03012999999999999
7718,11,0.43191,0.40178,0.41976,en_combination,4,2048,0.017979999999999996,0.03012999999999999
7719,11,0.43191,0.40178,0.41954,en_combination,4,4096,0.017759999999999998,0.03012999999999999
7720,11,0.43191,0.40178,0.42191,en_combination,4,8192,0.02012999999999998,0.03012999999999999
7721,11,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7722,12,0.43191,0.40178,0.26766,en_combination,4,16,-0.13412000000000002,0.03012999999999999
7723,12,0.43191,0.40178,0.42654,en_combination,4,32,0.02475999999999995,0.03012999999999999
7724,12,0.43191,0.40178,0.41871,en_combination,4,64,0.01693,0.03012999999999999
7725,12,0.43191,0.40178,0.41934,en_combination,4,128,0.017559999999999965,0.03012999999999999
7726,12,0.43191,0.40178,0.41713,en_combination,4,256,0.015349999999999975,0.03012999999999999
7727,12,0.43191,0.40178,0.40782,en_combination,4,512,0.00603999999999999,0.03012999999999999
7728,12,0.43191,0.40178,0.42349,en_combination,4,1024,0.02170999999999995,0.03012999999999999
7729,12,0.43191,0.40178,0.41702,en_combination,4,2048,0.015239999999999976,0.03012999999999999
7730,12,0.43191,0.40178,0.42032,en_combination,4,4096,0.01854,0.03012999999999999
7731,12,0.43191,0.40178,0.42065,en_combination,4,8192,0.018869999999999998,0.03012999999999999
7732,12,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7733,13,0.43191,0.40178,0.41486,en_combination,4,16,0.01307999999999998,0.03012999999999999
7734,13,0.43191,0.40178,0.39135,en_combination,4,32,-0.01043000000000005,0.03012999999999999
7735,13,0.43191,0.40178,0.3605,en_combination,4,64,-0.04128000000000004,0.03012999999999999
7736,13,0.43191,0.40178,0.42573,en_combination,4,128,0.02394999999999997,0.03012999999999999
7737,13,0.43191,0.40178,0.41827,en_combination,4,256,0.01648999999999995,0.03012999999999999
7738,13,0.43191,0.40178,0.42098,en_combination,4,512,0.019199999999999995,0.03012999999999999
7739,13,0.43191,0.40178,0.42055,en_combination,4,1024,0.018769999999999953,0.03012999999999999
7740,13,0.43191,0.40178,0.42257,en_combination,4,2048,0.020789999999999975,0.03012999999999999
7741,13,0.43191,0.40178,0.42092,en_combination,4,4096,0.01913999999999999,0.03012999999999999
7742,13,0.43191,0.40178,0.42026,en_combination,4,8192,0.018479999999999996,0.03012999999999999
7743,13,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7744,14,0.43191,0.40178,0.40045,en_combination,4,16,-0.0013300000000000534,0.03012999999999999
7745,14,0.43191,0.40178,0.4175,en_combination,4,32,0.015719999999999956,0.03012999999999999
7746,14,0.43191,0.40178,0.42217,en_combination,4,64,0.020389999999999964,0.03012999999999999
7747,14,0.43191,0.40178,0.41918,en_combination,4,128,0.01739999999999997,0.03012999999999999
7748,14,0.43191,0.40178,0.43135,en_combination,4,256,0.029569999999999985,0.03012999999999999
7749,14,0.43191,0.40178,0.40846,en_combination,4,512,0.006679999999999964,0.03012999999999999
7750,14,0.43191,0.40178,0.41754,en_combination,4,1024,0.015759999999999996,0.03012999999999999
7751,14,0.43191,0.40178,0.42297,en_combination,4,2048,0.021189999999999987,0.03012999999999999
7752,14,0.43191,0.40178,0.42212,en_combination,4,4096,0.02033999999999997,0.03012999999999999
7753,14,0.43191,0.40178,0.42084,en_combination,4,8192,0.019059999999999966,0.03012999999999999
7754,14,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7755,15,0.43191,0.40178,0.38011,en_combination,4,16,-0.021670000000000023,0.03012999999999999
7756,15,0.43191,0.40178,0.39244,en_combination,4,32,-0.009340000000000015,0.03012999999999999
7757,15,0.43191,0.40178,0.42893,en_combination,4,64,0.027149999999999952,0.03012999999999999
7758,15,0.43191,0.40178,0.42261,en_combination,4,128,0.02082999999999996,0.03012999999999999
7759,15,0.43191,0.40178,0.41108,en_combination,4,256,0.009299999999999975,0.03012999999999999
7760,15,0.43191,0.40178,0.40936,en_combination,4,512,0.007579999999999976,0.03012999999999999
7761,15,0.43191,0.40178,0.42583,en_combination,4,1024,0.02404999999999996,0.03012999999999999
7762,15,0.43191,0.40178,0.42522,en_combination,4,2048,0.02343999999999996,0.03012999999999999
7763,15,0.43191,0.40178,0.42138,en_combination,4,4096,0.01959999999999995,0.03012999999999999
7764,15,0.43191,0.40178,0.42031,en_combination,4,8192,0.01852999999999999,0.03012999999999999
7765,15,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7766,16,0.43191,0.40178,0.4237,en_combination,4,16,0.021919999999999995,0.03012999999999999
7767,16,0.43191,0.40178,0.42956,en_combination,4,32,0.02777999999999997,0.03012999999999999
7768,16,0.43191,0.40178,0.40489,en_combination,4,64,0.0031100000000000017,0.03012999999999999
7769,16,0.43191,0.40178,0.42381,en_combination,4,128,0.022029999999999994,0.03012999999999999
7770,16,0.43191,0.40178,0.41586,en_combination,4,256,0.014079999999999981,0.03012999999999999
7771,16,0.43191,0.40178,0.41922,en_combination,4,512,0.017439999999999956,0.03012999999999999
7772,16,0.43191,0.40178,0.41239,en_combination,4,1024,0.010609999999999953,0.03012999999999999
7773,16,0.43191,0.40178,0.42181,en_combination,4,2048,0.020029999999999992,0.03012999999999999
7774,16,0.43191,0.40178,0.42112,en_combination,4,4096,0.01933999999999997,0.03012999999999999
7775,16,0.43191,0.40178,0.42007,en_combination,4,8192,0.018289999999999973,0.03012999999999999
7776,16,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7777,17,0.43191,0.40178,0.40012,en_combination,4,16,-0.0016600000000000503,0.03012999999999999
7778,17,0.43191,0.40178,0.36132,en_combination,4,32,-0.04046000000000005,0.03012999999999999
7779,17,0.43191,0.40178,0.42064,en_combination,4,64,0.018859999999999988,0.03012999999999999
7780,17,0.43191,0.40178,0.41565,en_combination,4,128,0.013869999999999993,0.03012999999999999
7781,17,0.43191,0.40178,0.41924,en_combination,4,256,0.017459999999999976,0.03012999999999999
7782,17,0.43191,0.40178,0.412,en_combination,4,512,0.010219999999999951,0.03012999999999999
7783,17,0.43191,0.40178,0.42568,en_combination,4,1024,0.023899999999999977,0.03012999999999999
7784,17,0.43191,0.40178,0.42007,en_combination,4,2048,0.018289999999999973,0.03012999999999999
7785,17,0.43191,0.40178,0.42096,en_combination,4,4096,0.019179999999999975,0.03012999999999999
7786,17,0.43191,0.40178,0.42283,en_combination,4,8192,0.021049999999999958,0.03012999999999999
7787,17,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7788,18,0.43191,0.40178,0.39868,en_combination,4,16,-0.003100000000000047,0.03012999999999999
7789,18,0.43191,0.40178,0.42407,en_combination,4,32,0.022289999999999976,0.03012999999999999
7790,18,0.43191,0.40178,0.40388,en_combination,4,64,0.0020999999999999908,0.03012999999999999
7791,18,0.43191,0.40178,0.4172,en_combination,4,128,0.01541999999999999,0.03012999999999999
7792,18,0.43191,0.40178,0.41184,en_combination,4,256,0.010059999999999958,0.03012999999999999
7793,18,0.43191,0.40178,0.41957,en_combination,4,512,0.017789999999999973,0.03012999999999999
7794,18,0.43191,0.40178,0.42436,en_combination,4,1024,0.02257999999999999,0.03012999999999999
7795,18,0.43191,0.40178,0.42405,en_combination,4,2048,0.022269999999999956,0.03012999999999999
7796,18,0.43191,0.40178,0.41998,en_combination,4,4096,0.018199999999999994,0.03012999999999999
7797,18,0.43191,0.40178,0.4229,en_combination,4,8192,0.021119999999999972,0.03012999999999999
7798,18,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7799,19,0.43191,0.40178,0.37793,en_combination,4,16,-0.023850000000000038,0.03012999999999999
7800,19,0.43191,0.40178,0.41324,en_combination,4,32,0.01145999999999997,0.03012999999999999
7801,19,0.43191,0.40178,0.39811,en_combination,4,64,-0.0036700000000000066,0.03012999999999999
7802,19,0.43191,0.40178,0.41321,en_combination,4,128,0.011429999999999996,0.03012999999999999
7803,19,0.43191,0.40178,0.41069,en_combination,4,256,0.008909999999999973,0.03012999999999999
7804,19,0.43191,0.40178,0.42425,en_combination,4,512,0.02246999999999999,0.03012999999999999
7805,19,0.43191,0.40178,0.42464,en_combination,4,1024,0.02285999999999999,0.03012999999999999
7806,19,0.43191,0.40178,0.41499,en_combination,4,2048,0.01321,0.03012999999999999
7807,19,0.43191,0.40178,0.41744,en_combination,4,4096,0.015659999999999952,0.03012999999999999
7808,19,0.43191,0.40178,0.42236,en_combination,4,8192,0.020579999999999987,0.03012999999999999
7809,19,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7810,20,0.43191,0.40178,0.36466,en_combination,4,16,-0.03712000000000004,0.03012999999999999
7811,20,0.43191,0.40178,0.40983,en_combination,4,32,0.008050000000000002,0.03012999999999999
7812,20,0.43191,0.40178,0.40994,en_combination,4,64,0.00816,0.03012999999999999
7813,20,0.43191,0.40178,0.40706,en_combination,4,128,0.005279999999999951,0.03012999999999999
7814,20,0.43191,0.40178,0.41304,en_combination,4,256,0.011259999999999992,0.03012999999999999
7815,20,0.43191,0.40178,0.42348,en_combination,4,512,0.021699999999999997,0.03012999999999999
7816,20,0.43191,0.40178,0.42065,en_combination,4,1024,0.018869999999999998,0.03012999999999999
7817,20,0.43191,0.40178,0.42303,en_combination,4,2048,0.02124999999999999,0.03012999999999999
7818,20,0.43191,0.40178,0.42062,en_combination,4,4096,0.018839999999999968,0.03012999999999999
7819,20,0.43191,0.40178,0.42225,en_combination,4,8192,0.020469999999999988,0.03012999999999999
7820,20,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7821,21,0.43191,0.40178,0.41244,en_combination,4,16,0.010659999999999947,0.03012999999999999
7822,21,0.43191,0.40178,0.40694,en_combination,4,32,0.005159999999999998,0.03012999999999999
7823,21,0.43191,0.40178,0.41297,en_combination,4,64,0.011189999999999978,0.03012999999999999
7824,21,0.43191,0.40178,0.41913,en_combination,4,128,0.017349999999999977,0.03012999999999999
7825,21,0.43191,0.40178,0.40623,en_combination,4,256,0.004449999999999954,0.03012999999999999
7826,21,0.43191,0.40178,0.41647,en_combination,4,512,0.01468999999999998,0.03012999999999999
7827,21,0.43191,0.40178,0.42055,en_combination,4,1024,0.018769999999999953,0.03012999999999999
7828,21,0.43191,0.40178,0.41891,en_combination,4,2048,0.01712999999999998,0.03012999999999999
7829,21,0.43191,0.40178,0.42249,en_combination,4,4096,0.02070999999999995,0.03012999999999999
7830,21,0.43191,0.40178,0.42271,en_combination,4,8192,0.02092999999999995,0.03012999999999999
7831,21,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7832,22,0.43191,0.40178,0.33298,en_combination,4,16,-0.06880000000000003,0.03012999999999999
7833,22,0.43191,0.40178,0.40577,en_combination,4,32,0.0039899999999999936,0.03012999999999999
7834,22,0.43191,0.40178,0.39885,en_combination,4,64,-0.0029300000000000437,0.03012999999999999
7835,22,0.43191,0.40178,0.42153,en_combination,4,128,0.01974999999999999,0.03012999999999999
7836,22,0.43191,0.40178,0.40433,en_combination,4,256,0.0025499999999999967,0.03012999999999999
7837,22,0.43191,0.40178,0.41626,en_combination,4,512,0.014479999999999993,0.03012999999999999
7838,22,0.43191,0.40178,0.42181,en_combination,4,1024,0.020029999999999992,0.03012999999999999
7839,22,0.43191,0.40178,0.41978,en_combination,4,2048,0.01799999999999996,0.03012999999999999
7840,22,0.43191,0.40178,0.4216,en_combination,4,4096,0.01981999999999995,0.03012999999999999
7841,22,0.43191,0.40178,0.42192,en_combination,4,8192,0.02013999999999999,0.03012999999999999
7842,22,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7843,23,0.43191,0.40178,0.40514,en_combination,4,16,0.003359999999999974,0.03012999999999999
7844,23,0.43191,0.40178,0.35217,en_combination,4,32,-0.04961000000000004,0.03012999999999999
7845,23,0.43191,0.40178,0.3746,en_combination,4,64,-0.027180000000000037,0.03012999999999999
7846,23,0.43191,0.40178,0.41185,en_combination,4,128,0.010069999999999968,0.03012999999999999
7847,23,0.43191,0.40178,0.42341,en_combination,4,256,0.021629999999999983,0.03012999999999999
7848,23,0.43191,0.40178,0.41899,en_combination,4,512,0.017209999999999948,0.03012999999999999
7849,23,0.43191,0.40178,0.42085,en_combination,4,1024,0.019069999999999976,0.03012999999999999
7850,23,0.43191,0.40178,0.41831,en_combination,4,2048,0.01652999999999999,0.03012999999999999
7851,23,0.43191,0.40178,0.42148,en_combination,4,4096,0.019699999999999995,0.03012999999999999
7852,23,0.43191,0.40178,0.42125,en_combination,4,8192,0.019469999999999987,0.03012999999999999
7853,23,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7854,24,0.43191,0.40178,0.34787,en_combination,4,16,-0.05391000000000001,0.03012999999999999
7855,24,0.43191,0.40178,0.42016,en_combination,4,32,0.018379999999999952,0.03012999999999999
7856,24,0.43191,0.40178,0.36941,en_combination,4,64,-0.03237000000000001,0.03012999999999999
7857,24,0.43191,0.40178,0.42449,en_combination,4,128,0.022709999999999952,0.03012999999999999
7858,24,0.43191,0.40178,0.42095,en_combination,4,256,0.019169999999999965,0.03012999999999999
7859,24,0.43191,0.40178,0.41259,en_combination,4,512,0.010809999999999986,0.03012999999999999
7860,24,0.43191,0.40178,0.41913,en_combination,4,1024,0.017349999999999977,0.03012999999999999
7861,24,0.43191,0.40178,0.41981,en_combination,4,2048,0.01802999999999999,0.03012999999999999
7862,24,0.43191,0.40178,0.42177,en_combination,4,4096,0.019989999999999952,0.03012999999999999
7863,24,0.43191,0.40178,0.42108,en_combination,4,8192,0.019299999999999984,0.03012999999999999
7864,24,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7865,25,0.43191,0.40178,0.30651,en_combination,4,16,-0.09527000000000002,0.03012999999999999
7866,25,0.43191,0.40178,0.36374,en_combination,4,32,-0.03804000000000002,0.03012999999999999
7867,25,0.43191,0.40178,0.39548,en_combination,4,64,-0.006300000000000028,0.03012999999999999
7868,25,0.43191,0.40178,0.38181,en_combination,4,128,-0.019970000000000043,0.03012999999999999
7869,25,0.43191,0.40178,0.42118,en_combination,4,256,0.019399999999999973,0.03012999999999999
7870,25,0.43191,0.40178,0.42003,en_combination,4,512,0.01824999999999999,0.03012999999999999
7871,25,0.43191,0.40178,0.42117,en_combination,4,1024,0.019389999999999963,0.03012999999999999
7872,25,0.43191,0.40178,0.42228,en_combination,4,2048,0.020499999999999963,0.03012999999999999
7873,25,0.43191,0.40178,0.42062,en_combination,4,4096,0.018839999999999968,0.03012999999999999
7874,25,0.43191,0.40178,0.42254,en_combination,4,8192,0.02076,0.03012999999999999
7875,25,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7876,26,0.43191,0.40178,0.39415,en_combination,4,16,-0.007630000000000026,0.03012999999999999
7877,26,0.43191,0.40178,0.38346,en_combination,4,32,-0.018320000000000003,0.03012999999999999
7878,26,0.43191,0.40178,0.4127,en_combination,4,64,0.010919999999999985,0.03012999999999999
7879,26,0.43191,0.40178,0.41705,en_combination,4,128,0.01526999999999995,0.03012999999999999
7880,26,0.43191,0.40178,0.41262,en_combination,4,256,0.01083999999999996,0.03012999999999999
7881,26,0.43191,0.40178,0.42322,en_combination,4,512,0.02143999999999996,0.03012999999999999
7882,26,0.43191,0.40178,0.41616,en_combination,4,1024,0.014379999999999948,0.03012999999999999
7883,26,0.43191,0.40178,0.42218,en_combination,4,2048,0.020399999999999974,0.03012999999999999
7884,26,0.43191,0.40178,0.42347,en_combination,4,4096,0.021689999999999987,0.03012999999999999
7885,26,0.43191,0.40178,0.41933,en_combination,4,8192,0.017549999999999955,0.03012999999999999
7886,26,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7887,27,0.43191,0.40178,0.13845,en_combination,4,16,-0.26333000000000006,0.03012999999999999
7888,27,0.43191,0.40178,0.38789,en_combination,4,32,-0.013890000000000013,0.03012999999999999
7889,27,0.43191,0.40178,0.43086,en_combination,4,64,0.029079999999999995,0.03012999999999999
7890,27,0.43191,0.40178,0.41171,en_combination,4,128,0.009929999999999994,0.03012999999999999
7891,27,0.43191,0.40178,0.41726,en_combination,4,256,0.015479999999999994,0.03012999999999999
7892,27,0.43191,0.40178,0.41948,en_combination,4,512,0.017699999999999994,0.03012999999999999
7893,27,0.43191,0.40178,0.41934,en_combination,4,1024,0.017559999999999965,0.03012999999999999
7894,27,0.43191,0.40178,0.42003,en_combination,4,2048,0.01824999999999999,0.03012999999999999
7895,27,0.43191,0.40178,0.41995,en_combination,4,4096,0.018169999999999964,0.03012999999999999
7896,27,0.43191,0.40178,0.41978,en_combination,4,8192,0.01799999999999996,0.03012999999999999
7897,27,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7898,28,0.43191,0.40178,0.37463,en_combination,4,16,-0.027150000000000007,0.03012999999999999
7899,28,0.43191,0.40178,0.41144,en_combination,4,32,0.009659999999999946,0.03012999999999999
7900,28,0.43191,0.40178,0.42639,en_combination,4,64,0.024609999999999965,0.03012999999999999
7901,28,0.43191,0.40178,0.42124,en_combination,4,128,0.019459999999999977,0.03012999999999999
7902,28,0.43191,0.40178,0.42018,en_combination,4,256,0.018399999999999972,0.03012999999999999
7903,28,0.43191,0.40178,0.42267,en_combination,4,512,0.020889999999999964,0.03012999999999999
7904,28,0.43191,0.40178,0.4132,en_combination,4,1024,0.011419999999999986,0.03012999999999999
7905,28,0.43191,0.40178,0.42194,en_combination,4,2048,0.020159999999999956,0.03012999999999999
7906,28,0.43191,0.40178,0.42292,en_combination,4,4096,0.021139999999999992,0.03012999999999999
7907,28,0.43191,0.40178,0.42185,en_combination,4,8192,0.020069999999999977,0.03012999999999999
7908,28,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7909,29,0.43191,0.40178,0.42198,en_combination,4,16,0.020199999999999996,0.03012999999999999
7910,29,0.43191,0.40178,0.42239,en_combination,4,32,0.02060999999999996,0.03012999999999999
7911,29,0.43191,0.40178,0.42669,en_combination,4,64,0.024909999999999988,0.03012999999999999
7912,29,0.43191,0.40178,0.4214,en_combination,4,128,0.01961999999999997,0.03012999999999999
7913,29,0.43191,0.40178,0.41497,en_combination,4,256,0.01318999999999998,0.03012999999999999
7914,29,0.43191,0.40178,0.42135,en_combination,4,512,0.019569999999999976,0.03012999999999999
7915,29,0.43191,0.40178,0.41802,en_combination,4,1024,0.016239999999999977,0.03012999999999999
7916,29,0.43191,0.40178,0.42232,en_combination,4,2048,0.020539999999999947,0.03012999999999999
7917,29,0.43191,0.40178,0.41814,en_combination,4,4096,0.016359999999999986,0.03012999999999999
7918,29,0.43191,0.40178,0.41999,en_combination,4,8192,0.01820999999999995,0.03012999999999999
7919,29,0.43191,0.40178,0.42118,en_combination,4,20615,0.019399999999999973,0.03012999999999999
7920,0,0.43322,0.40178,0.17327,en_combination,5,16,-0.22851000000000002,0.03143999999999997
7921,0,0.43322,0.40178,0.34873,en_combination,5,32,-0.05305000000000004,0.03143999999999997
7922,0,0.43322,0.40178,0.41359,en_combination,5,64,0.011809999999999987,0.03143999999999997
7923,0,0.43322,0.40178,0.41485,en_combination,5,128,0.01306999999999997,0.03143999999999997
7924,0,0.43322,0.40178,0.42398,en_combination,5,256,0.022199999999999998,0.03143999999999997
