1971,67397
1971,67409
1971,67419
1971,67422
1971,67436
1971,67445
1971,67446
1971,67479
1971,67487
1971,67525
1971,67572
1971,67589
1971,67641
1971,67658
1971,67672
1971,67699
1971,67757
1971,67800
1971,67820
1971,67913
1971,67931
1971,67950
1971,68152
1971,68519
1971,68814
1971,69400
1971,73221
1971,743348
1971,811223
1971,811226
1971,811293
1971,811321
1971,811444
1971,811446
1971,879239
1971,934442
1972,1033501
1972,1043429
1972,1160712
1972,121994
1972,1349619
1972,135035
1972,145816
1972,165336
1972,166077
1972,170595
1972,174174
1972,197485
1972,198280
1972,226874
1972,228676
1972,232671
1972,234724
1972,257171
1972,274833
1972,287700
1972,474753
1972,623161
1972,638279
1972,638334
1972,638383
1972,638397
1972,638465
1972,650992
1972,651002
1972,65513
1972,66357
1972,666483
1972,666510
1972,666530
1972,66756
1972,66907
1972,67009
1972,67013
1972,67136
1972,673507
1972,67464
1972,67647
1972,67896
1972,67900
1972,67983
1972,68243
1972,68245
1972,68310
1972,68314
1972,68334
1972,68346
1972,68401
1972,68402
1972,68416
1972,68471
1972,68622
1972,68638
1972,68646
1972,68713
1972,68732
1972,68814
1972,68816
1972,68828
1972,68835
1972,68869
1972,68894
1972,68902
1972,68983
1972,68997
1972,69033
1972,69103
1972,69113
1972,69121
1972,69130
1972,69169
1972,69191
1972,69233
1972,69237
1972,69253
1972,69257
1972,69278
1972,69325
1972,69332
1972,69336
1972,69353
1972,69372
1972,69421
1972,69466
1972,69730
1972,70800
1972,70849
1972,71439
1972,72162
1972,811289
1972,811339
1972,811353
1973,1129865
1973,1129866
1973,121431
1973,142773
1973,150251
1973,158714
1973,168485
1973,179641
1973,181947
1973,182503
1973,1869630144
1973,195248
1973,1985756
1973,200800
1973,203630
1973,207125
1973,227912
1973,236693
1973,241417
1973,263475
1973,321248
1973,325098
1973,358717
1973,451788
1973,509858
1973,562915
1973,621359
1973,621365
1973,621398
1973,623174
1973,623186
1973,638238
1973,638268
1973,638341
1973,638435
1973,638468
1973,68282
1973,68359
1973,68522
1973,68699
1973,68724
1973,69002
1973,69220
1973,69803
1973,69823
1973,69848
1973,69881
1973,69884
1973,69951
1973,69967
1973,69987
1973,70022
1973,70046
1973,70072
1973,70085
1973,70128
1973,70143
1973,70151
1973,70196
1973,70241
1973,70246
1973,70270
1973,70300
1973,70337
1973,70354
1973,70358
1973,70396
1973,70424
1973,70430
1973,70460
1973,70464
1973,70481
1973,70544
1973,70568
1973,70592
1973,70766
1973,70809
1973,70819
1973,70847
1973,70872
1973,70898
1973,70903
1973,70904
1973,70923
1973,72281
1973,72285
1973,72356
1973,72430
1973,811221
1973,811265
1973,811266
1973,811304
1973,811464
1973,827626
1973,827628
1973,832418
1973,832427
1973,832428
1973,83677
1974,1129869
1974,1129871
1974,1129874
1974,1129878
1974,1129884
1974,123129
1974,154923
1974,1694066
1974,189039
1974,191713
1974,192674
1974,193716
1974,208654
1974,225920
1974,227849
1974,330559
1974,391249
1974,490931
1974,5103260
1974,562875
1974,621321
1974,621324
1974,621348
1974,621388
1974,621537
1974,621544
1974,623146
1974,623188
1974,632989
1974,638352
1974,638431
1974,638463
1974,650975
1974,66211
1974,668931
1974,675107
1974,675108
1974,675113
1974,675117
1974,69999
1974,70131
1974,70452
1974,70764
1974,70844
1974,71039
1974,71159
1974,71167
1974,71216
1974,71276
1974,71294
1974,71308
1974,71326
1974,71347
1974,71359
1974,71377
1974,71402
1974,71431
1974,71562
1974,71565
1974,71587
1974,71604
1974,71622
1974,71643
1974,71678
1974,71690
1974,71707
1974,71715
1974,71733
1974,71771
1974,71772
1974,71797
1974,71863
1974,71880
1974,71887
1974,71890
1974,71899
1974,71910
1974,71913
1974,72037
1974,72080
1974,72190
1974,72200
1974,72274
1974,72305
1974,72307
1974,72417
1974,72979
1974,72991
1974,72999
1974,73712
