,sim,lda,freq,lda_log_freq_1,analysis,n_comp,size,delta,delta_max
2537,20,0.42189,0.4164,0.42163,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.00523,0.0054899999999999
2538,20,0.42189,0.4164,0.42094,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.0045399999999999,0.0054899999999999
2539,20,0.42189,0.4164,0.42124,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.00484,0.0054899999999999
2540,20,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2541,21,0.42189,0.4164,0.41508,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,-0.0013199999999999,0.0054899999999999
2542,21,0.42189,0.4164,0.42164,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,0.00524,0.0054899999999999
2543,21,0.42189,0.4164,0.42124,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,0.00484,0.0054899999999999
2544,21,0.42189,0.4164,0.42171,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,0.0053099999999999,0.0054899999999999
2545,21,0.42189,0.4164,0.42121,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.0048099999999999,0.0054899999999999
2546,21,0.42189,0.4164,0.42105,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.0046499999999999,0.0054899999999999
2547,21,0.42189,0.4164,0.42043,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.00403,0.0054899999999999
2548,21,0.42189,0.4164,0.42097,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.00457,0.0054899999999999
2549,21,0.42189,0.4164,0.42073,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.00433,0.0054899999999999
2550,21,0.42189,0.4164,0.42138,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.0049799999999999,0.0054899999999999
2551,21,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2552,22,0.42189,0.4164,0.42115,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,0.00475,0.0054899999999999
2553,22,0.42189,0.4164,0.41753,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,0.00113,0.0054899999999999
2554,22,0.42189,0.4164,0.4219,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,0.0055,0.0054899999999999
2555,22,0.42189,0.4164,0.41881,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,0.00241,0.0054899999999999
2556,22,0.42189,0.4164,0.42191,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.00551,0.0054899999999999
2557,22,0.42189,0.4164,0.41977,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.0033699999999999,0.0054899999999999
2558,22,0.42189,0.4164,0.42174,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.00534,0.0054899999999999
2559,22,0.42189,0.4164,0.42149,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.0050899999999999,0.0054899999999999
2560,22,0.42189,0.4164,0.42174,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.00534,0.0054899999999999
2561,22,0.42189,0.4164,0.42155,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.0051499999999999,0.0054899999999999
2562,22,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2563,23,0.42189,0.4164,0.41954,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,0.00314,0.0054899999999999
2564,23,0.42189,0.4164,0.40152,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,-0.01488,0.0054899999999999
2565,23,0.42189,0.4164,0.42017,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,0.0037699999999999,0.0054899999999999
2566,23,0.42189,0.4164,0.42105,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,0.0046499999999999,0.0054899999999999
2567,23,0.42189,0.4164,0.42163,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.00523,0.0054899999999999
2568,23,0.42189,0.4164,0.41799,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.0015899999999999,0.0054899999999999
2569,23,0.42189,0.4164,0.42153,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.00513,0.0054899999999999
2570,23,0.42189,0.4164,0.42177,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.0053699999999999,0.0054899999999999
2571,23,0.42189,0.4164,0.42139,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.0049899999999999,0.0054899999999999
2572,23,0.42189,0.4164,0.42149,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.0050899999999999,0.0054899999999999
2573,23,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2574,24,0.42189,0.4164,0.36131,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,-0.0550899999999999,0.0054899999999999
2575,24,0.42189,0.4164,0.41952,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,0.00312,0.0054899999999999
2576,24,0.42189,0.4164,0.41545,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,-0.00095,0.0054899999999999
2577,24,0.42189,0.4164,0.42191,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,0.00551,0.0054899999999999
2578,24,0.42189,0.4164,0.42177,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.0053699999999999,0.0054899999999999
2579,24,0.42189,0.4164,0.41942,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.00302,0.0054899999999999
2580,24,0.42189,0.4164,0.42121,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.0048099999999999,0.0054899999999999
2581,24,0.42189,0.4164,0.42121,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.0048099999999999,0.0054899999999999
2582,24,0.42189,0.4164,0.42033,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.0039299999999999,0.0054899999999999
2583,24,0.42189,0.4164,0.42122,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.0048199999999999,0.0054899999999999
2584,24,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2585,25,0.42189,0.4164,0.41949,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,0.0030899999999999,0.0054899999999999
2586,25,0.42189,0.4164,0.42104,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,0.00464,0.0054899999999999
2587,25,0.42189,0.4164,0.42065,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,0.00425,0.0054899999999999
2588,25,0.42189,0.4164,0.42099,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,0.0045899999999999,0.0054899999999999
2589,25,0.42189,0.4164,0.42165,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.00525,0.0054899999999999
2590,25,0.42189,0.4164,0.42172,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.0053199999999999,0.0054899999999999
2591,25,0.42189,0.4164,0.4214,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.005,0.0054899999999999
2592,25,0.42189,0.4164,0.42156,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.0051599999999999,0.0054899999999999
2593,25,0.42189,0.4164,0.4213,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.0049,0.0054899999999999
2594,25,0.42189,0.4164,0.42113,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.00473,0.0054899999999999
2595,25,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2596,26,0.42189,0.4164,0.40211,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,-0.0142899999999999,0.0054899999999999
2597,26,0.42189,0.4164,0.41617,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,-0.00023,0.0054899999999999
2598,26,0.42189,0.4164,0.42025,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,0.00385,0.0054899999999999
2599,26,0.42189,0.4164,0.41891,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,0.00251,0.0054899999999999
2600,26,0.42189,0.4164,0.42154,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.00514,0.0054899999999999
2601,26,0.42189,0.4164,0.42168,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.00528,0.0054899999999999
2602,26,0.42189,0.4164,0.42084,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.0044399999999999,0.0054899999999999
2603,26,0.42189,0.4164,0.42107,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.00467,0.0054899999999999
2604,26,0.42189,0.4164,0.42124,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.00484,0.0054899999999999
2605,26,0.42189,0.4164,0.4211,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.0046999999999999,0.0054899999999999
2606,26,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2607,27,0.42189,0.4164,0.41792,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,0.00152,0.0054899999999999
2608,27,0.42189,0.4164,0.42116,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,0.0047599999999999,0.0054899999999999
2609,27,0.42189,0.4164,0.40934,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,-0.00706,0.0054899999999999
2610,27,0.42189,0.4164,0.41247,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,-0.0039299999999999,0.0054899999999999
2611,27,0.42189,0.4164,0.42022,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.0038199999999999,0.0054899999999999
2612,27,0.42189,0.4164,0.42119,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.00479,0.0054899999999999
2613,27,0.42189,0.4164,0.42105,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.0046499999999999,0.0054899999999999
2614,27,0.42189,0.4164,0.4209,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.0045,0.0054899999999999
2615,27,0.42189,0.4164,0.41977,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.0033699999999999,0.0054899999999999
2616,27,0.42189,0.4164,0.42114,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.00474,0.0054899999999999
2617,27,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2618,28,0.42189,0.4164,0.39745,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,-0.0189499999999999,0.0054899999999999
2619,28,0.42189,0.4164,0.42113,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,0.00473,0.0054899999999999
2620,28,0.42189,0.4164,0.42182,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,0.0054199999999999,0.0054899999999999
2621,28,0.42189,0.4164,0.41535,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,-0.0010499999999999,0.0054899999999999
2622,28,0.42189,0.4164,0.41965,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.00325,0.0054899999999999
2623,28,0.42189,0.4164,0.41927,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.0028699999999999,0.0054899999999999
2624,28,0.42189,0.4164,0.42167,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.0052699999999999,0.0054899999999999
2625,28,0.42189,0.4164,0.42184,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.00544,0.0054899999999999
2626,28,0.42189,0.4164,0.42148,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.00508,0.0054899999999999
2627,28,0.42189,0.4164,0.42149,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.0050899999999999,0.0054899999999999
2628,28,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2629,29,0.42189,0.4164,0.40448,dataset-opensubtitles_randomSeed-754_maxSize-None,2,16,-0.0119199999999999,0.0054899999999999
2630,29,0.42189,0.4164,0.42172,dataset-opensubtitles_randomSeed-754_maxSize-None,2,32,0.0053199999999999,0.0054899999999999
2631,29,0.42189,0.4164,0.40769,dataset-opensubtitles_randomSeed-754_maxSize-None,2,64,-0.0087099999999999,0.0054899999999999
2632,29,0.42189,0.4164,0.42093,dataset-opensubtitles_randomSeed-754_maxSize-None,2,128,0.00453,0.0054899999999999
2633,29,0.42189,0.4164,0.42173,dataset-opensubtitles_randomSeed-754_maxSize-None,2,256,0.00533,0.0054899999999999
2634,29,0.42189,0.4164,0.4219,dataset-opensubtitles_randomSeed-754_maxSize-None,2,512,0.0055,0.0054899999999999
2635,29,0.42189,0.4164,0.42119,dataset-opensubtitles_randomSeed-754_maxSize-None,2,1024,0.00479,0.0054899999999999
2636,29,0.42189,0.4164,0.42179,dataset-opensubtitles_randomSeed-754_maxSize-None,2,2048,0.00539,0.0054899999999999
2637,29,0.42189,0.4164,0.42144,dataset-opensubtitles_randomSeed-754_maxSize-None,2,4096,0.0050399999999999,0.0054899999999999
2638,29,0.42189,0.4164,0.42075,dataset-opensubtitles_randomSeed-754_maxSize-None,2,8192,0.00435,0.0054899999999999
2639,29,0.42189,0.4164,0.42126,dataset-opensubtitles_randomSeed-754_maxSize-None,2,20615,0.00486,0.0054899999999999
2640,0,0.43458,0.4164,0.40919,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,-0.0072099999999999,0.01818
2641,0,0.43458,0.4164,0.4264,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,0.01,0.01818
2642,0,0.43458,0.4164,0.42021,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,0.0038099999999999,0.01818
2643,0,0.43458,0.4164,0.43344,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.01704,0.01818
2644,0,0.43458,0.4164,0.42861,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.0122099999999999,0.01818
2645,0,0.43458,0.4164,0.42705,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.0106499999999999,0.01818
2646,0,0.43458,0.4164,0.42718,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.01078,0.01818
2647,0,0.43458,0.4164,0.42994,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.0135399999999999,0.01818
2648,0,0.43458,0.4164,0.42875,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.01235,0.01818
2649,0,0.43458,0.4164,0.42656,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.01016,0.01818
2650,0,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2651,1,0.43458,0.4164,0.39061,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,-0.0257899999999999,0.01818
2652,1,0.43458,0.4164,0.36191,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,-0.0544899999999999,0.01818
2653,1,0.43458,0.4164,0.43426,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,0.0178599999999999,0.01818
2654,1,0.43458,0.4164,0.4124,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,-0.004,0.01818
2655,1,0.43458,0.4164,0.42748,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.01108,0.01818
2656,1,0.43458,0.4164,0.42203,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.00563,0.01818
2657,1,0.43458,0.4164,0.43271,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.0163099999999999,0.01818
2658,1,0.43458,0.4164,0.42581,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.00941,0.01818
2659,1,0.43458,0.4164,0.42964,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.01324,0.01818
2660,1,0.43458,0.4164,0.42944,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.0130399999999999,0.01818
2661,1,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2662,2,0.43458,0.4164,0.39593,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,-0.0204699999999999,0.01818
2663,2,0.43458,0.4164,0.40237,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,-0.0140299999999999,0.01818
2664,2,0.43458,0.4164,0.43339,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,0.01699,0.01818
2665,2,0.43458,0.4164,0.42257,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.00617,0.01818
2666,2,0.43458,0.4164,0.42184,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.00544,0.01818
2667,2,0.43458,0.4164,0.43136,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.01496,0.01818
2668,2,0.43458,0.4164,0.42643,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.0100299999999999,0.01818
2669,2,0.43458,0.4164,0.43078,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.01438,0.01818
2670,2,0.43458,0.4164,0.42733,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.0109299999999999,0.01818
2671,2,0.43458,0.4164,0.42844,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.0120399999999999,0.01818
2672,2,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2673,3,0.43458,0.4164,0.33503,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,-0.08137,0.01818
2674,3,0.43458,0.4164,0.43103,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,0.01463,0.01818
2675,3,0.43458,0.4164,0.42782,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,0.0114199999999999,0.01818
2676,3,0.43458,0.4164,0.4249,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.0085,0.01818
2677,3,0.43458,0.4164,0.42443,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.0080299999999999,0.01818
2678,3,0.43458,0.4164,0.42007,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.00367,0.01818
2679,3,0.43458,0.4164,0.42961,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.01321,0.01818
2680,3,0.43458,0.4164,0.42735,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.01095,0.01818
2681,3,0.43458,0.4164,0.42759,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.01119,0.01818
2682,3,0.43458,0.4164,0.4288,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.0124,0.01818
2683,3,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2684,4,0.43458,0.4164,0.37698,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,-0.03942,0.01818
2685,4,0.43458,0.4164,0.43148,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,0.0150799999999999,0.01818
2686,4,0.43458,0.4164,0.4301,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,0.0136999999999999,0.01818
2687,4,0.43458,0.4164,0.42472,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.0083199999999999,0.01818
2688,4,0.43458,0.4164,0.42493,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.0085299999999999,0.01818
2689,4,0.43458,0.4164,0.42885,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.01245,0.01818
2690,4,0.43458,0.4164,0.43234,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.01594,0.01818
2691,4,0.43458,0.4164,0.42864,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.01224,0.01818
2692,4,0.43458,0.4164,0.42769,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.01129,0.01818
2693,4,0.43458,0.4164,0.42769,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.01129,0.01818
2694,4,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2695,5,0.43458,0.4164,0.39668,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,-0.01972,0.01818
2696,5,0.43458,0.4164,0.43205,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,0.0156499999999999,0.01818
2697,5,0.43458,0.4164,0.41885,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,0.00245,0.01818
2698,5,0.43458,0.4164,0.43433,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.01793,0.01818
2699,5,0.43458,0.4164,0.43155,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.0151499999999999,0.01818
2700,5,0.43458,0.4164,0.42506,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.00866,0.01818
2701,5,0.43458,0.4164,0.42295,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.00655,0.01818
2702,5,0.43458,0.4164,0.42628,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.00988,0.01818
2703,5,0.43458,0.4164,0.42758,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.01118,0.01818
2704,5,0.43458,0.4164,0.42837,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.0119699999999999,0.01818
2705,5,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2706,6,0.43458,0.4164,0.42471,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,0.0083099999999999,0.01818
2707,6,0.43458,0.4164,0.40858,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,-0.0078199999999999,0.01818
2708,6,0.43458,0.4164,0.42066,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,0.0042599999999999,0.01818
2709,6,0.43458,0.4164,0.4311,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.0146999999999999,0.01818
2710,6,0.43458,0.4164,0.42381,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.00741,0.01818
2711,6,0.43458,0.4164,0.42414,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.00774,0.01818
2712,6,0.43458,0.4164,0.43016,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.0137599999999999,0.01818
2713,6,0.43458,0.4164,0.43013,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.01373,0.01818
2714,6,0.43458,0.4164,0.42672,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.0103199999999999,0.01818
2715,6,0.43458,0.4164,0.42867,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.01227,0.01818
2716,6,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2717,7,0.43458,0.4164,0.43078,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,0.01438,0.01818
2718,7,0.43458,0.4164,0.42236,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,0.00596,0.01818
2719,7,0.43458,0.4164,0.39655,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,-0.0198499999999999,0.01818
2720,7,0.43458,0.4164,0.41937,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.00297,0.01818
2721,7,0.43458,0.4164,0.41871,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.00231,0.01818
2722,7,0.43458,0.4164,0.43366,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.0172599999999999,0.01818
2723,7,0.43458,0.4164,0.42856,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.01216,0.01818
2724,7,0.43458,0.4164,0.43067,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.01427,0.01818
2725,7,0.43458,0.4164,0.42656,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.01016,0.01818
2726,7,0.43458,0.4164,0.42828,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.01188,0.01818
2727,7,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2728,8,0.43458,0.4164,0.4085,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,-0.0079,0.01818
2729,8,0.43458,0.4164,0.42596,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,0.00956,0.01818
2730,8,0.43458,0.4164,0.38131,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,-0.03509,0.01818
2731,8,0.43458,0.4164,0.40413,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,-0.01227,0.01818
2732,8,0.43458,0.4164,0.4327,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.0162999999999999,0.01818
2733,8,0.43458,0.4164,0.43028,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.01388,0.01818
2734,8,0.43458,0.4164,0.42602,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.00962,0.01818
2735,8,0.43458,0.4164,0.42706,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.01066,0.01818
2736,8,0.43458,0.4164,0.42755,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.0111499999999999,0.01818
2737,8,0.43458,0.4164,0.42762,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.01122,0.01818
2738,8,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2739,9,0.43458,0.4164,0.40852,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,-0.0078799999999999,0.01818
2740,9,0.43458,0.4164,0.39721,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,-0.0191899999999999,0.01818
2741,9,0.43458,0.4164,0.41386,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,-0.0025399999999999,0.01818
2742,9,0.43458,0.4164,0.42642,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.01002,0.01818
2743,9,0.43458,0.4164,0.42098,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.00458,0.01818
2744,9,0.43458,0.4164,0.42543,dataset-opensubtitles_randomSeed-754_maxSize-None,3,512,0.0090299999999999,0.01818
2745,9,0.43458,0.4164,0.4309,dataset-opensubtitles_randomSeed-754_maxSize-None,3,1024,0.0145,0.01818
2746,9,0.43458,0.4164,0.42886,dataset-opensubtitles_randomSeed-754_maxSize-None,3,2048,0.01246,0.01818
2747,9,0.43458,0.4164,0.42943,dataset-opensubtitles_randomSeed-754_maxSize-None,3,4096,0.0130299999999999,0.01818
2748,9,0.43458,0.4164,0.42855,dataset-opensubtitles_randomSeed-754_maxSize-None,3,8192,0.0121499999999999,0.01818
2749,9,0.43458,0.4164,0.42863,dataset-opensubtitles_randomSeed-754_maxSize-None,3,20615,0.01223,0.01818
2750,10,0.43458,0.4164,0.41952,dataset-opensubtitles_randomSeed-754_maxSize-None,3,16,0.00312,0.01818
2751,10,0.43458,0.4164,0.4217,dataset-opensubtitles_randomSeed-754_maxSize-None,3,32,0.0053,0.01818
2752,10,0.43458,0.4164,0.42796,dataset-opensubtitles_randomSeed-754_maxSize-None,3,64,0.01156,0.01818
2753,10,0.43458,0.4164,0.43238,dataset-opensubtitles_randomSeed-754_maxSize-None,3,128,0.0159799999999999,0.01818
2754,10,0.43458,0.4164,0.42902,dataset-opensubtitles_randomSeed-754_maxSize-None,3,256,0.01262,0.01818
